,date,latitude,longitude,humidity,vapor_pressure,temperature,precip,solar_radiation,pressure,wind_speed,wind_direction_degree,feels_like,wind_direction,wind_scale,code,text,power
5097,2022-11-23 02:15:00,37.891586,115.144497,83.70542587953102,7.281178967742853,4.960210000000018,0.0,0.0,1016.949525,0.8328455,201.67662637369548,3.587338362351672,南西南,1,0,晴,0
5098,2022-11-23 02:30:00,37.891586,115.144497,84.72331683744417,7.40082964626919,5.020550000000014,0.0,0.0,1016.82735,0.8185136,189.42930628394063,3.644068402896448,南,1,0,晴,0
5099,2022-11-23 02:45:00,37.891586,115.144497,85.7511025767572,7.522212924208833,5.080890000000011,0.0,0.0,1016.705175,0.8041817,176.67453740932334,3.70115344709572,南,1,0,晴,0
5100,2022-11-23 03:00:00,37.891586,115.144497,86.7888508069912,7.645350295568796,5.141230000000007,0.0,0.0,1016.583,0.7898498,164.6026025424381,3.758599577429095,南东南,1,0,晴,0
5101,2022-11-23 03:15:00,37.891586,115.144497,86.6309945385103,7.581490024025578,5.047072500000013,0.0,0.0,1016.4257,0.7855179000000001,172.00182388647022,3.655213030127888,南,1,0,晴,0
5102,2022-11-23 03:30:00,37.891586,115.144497,86.47315261700413,7.518101068191233,4.952915000000019,0.0,0.0,1016.2684,0.781186,179.76134658606648,3.551972846553762,南,1,0,晴,0
5103,2022-11-23 03:45:00,37.891586,115.144497,86.31532547167262,7.455180439160132,4.858757500000024,0.0,0.0,1016.1111,0.7768541,187.6127965394175,3.448879038006768,南,1,0,晴,0
5104,2022-11-23 04:00:00,37.891586,115.144497,86.1575135324742,7.392725163580924,4.76460000000003,0.0,0.0,1015.9538,0.7725222,195.26855104171904,3.345931616016661,南西南,1,0,晴,0
5105,2022-11-23 04:15:00,37.891586,115.144497,87.41614707711965,7.457380657671203,4.681770000000029,0.0,0.0,1015.900175,0.6430499700000001,198.8409591739748,3.2928390113359143,南西南,1,0,晴,0
5106,2022-11-23 04:30:00,37.891586,115.144497,88.6927322116012,7.522534851847201,4.598940000000027,0.0,0.0,1015.84655,0.51357774,204.447239937937,3.245738711729149,南西南,1,0,晴,0
5107,2022-11-23 04:45:00,37.891586,115.144497,89.98752006131025,7.588191044518594,4.516110000000026,0.0,0.0,1015.792925,0.38410551,214.21843406132228,3.207585273332226,西南,1,0,晴,0
5108,2022-11-23 05:00:00,37.891586,115.144497,91.30076521593922,7.654352551955506,4.433280000000025,0.0,0.0,1015.7393,0.25463328,233.3905133943184,3.184190611934742,西南,0,0,晴,0
5109,2022-11-23 05:15:00,37.891586,115.144497,92.31533773347503,7.698577174679054,4.357872500000042,0.0,0.0,1015.766425,0.342794835,224.69007799770037,3.003840484832253,西南,1,0,晴,0
5110,2022-11-23 05:30:00,37.891586,115.144497,93.34112945494552,7.7430271670349375,4.282465000000002,0.0,0.0,1015.79355,0.4309563899999999,219.4986492438663,2.8311290343919038,西南,1,0,晴,0
5111,2022-11-23 05:45:00,37.891586,115.144497,94.3782644915634,7.7877035138593715,4.207057500000019,0.0,0.0,1015.820675,0.519117945,216.101501025052,2.6634941798519245,西南,1,0,晴,0
5112,2022-11-23 06:00:00,37.891586,115.144497,95.42686833539352,7.832607203511295,4.131650000000036,0.0,0.0,1015.8478,0.6072795,213.7208829086141,2.499427425692822,南西南,1,0,晴,0
5113,2022-11-23 06:15:00,37.891586,115.144497,95.73537733675192,7.776570925930542,3.983707500000037,0.0,0.254506875,1015.916725,0.5744786425,226.0894802044391,2.3357931150079168,西南,1,0,晴,0
